0,0.00160217
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0.00402832
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0.00390625
65,0
66,0
67,0
68,0.0022583
69,0
70,0
71,0
72,0.00270081
73,0
74,0
75,0.00357056
76,0.00352478
77,0
78,0.00878906
79,0
80,0.0109406
81,0.018692
82,0
83,0.0233002
84,0
85,0.0236359
86,0.00804138
87,0
88,0.0172119
89,0.0174103
90,0
91,0.00894165
92,0
93,0.00823975
94,0.00831604
95,0
96,0.0174408
97,0.00778198
98,0
99,0.00814819
100,0
101,0.015564
102,0.00714111
103,0
104,0.0131683
105,0.0189667
106,0
107,0.0114594
108,0
109,0.0168457
110,0.00958252
111,0
112,0.0145569
113,0.0131836
114,0
115,0.0122223
116,0
117,0.0147705
118,0.0136566
119,0
120,0.0134583
121,0.0120697
122,0
123,0.0140381
124,0
125,0.0156097
126,0.0102081
127,0
128,0.0138092
129,0.0146332
130,0
131,0.0127106
132,0
133,0.0102386
134,0.0122528
135,0
136,0.00920105
137,0.0113068
138,0
139,0.0192413
140,0
141,0.0236206
142,0.0264435
143,0
144,0.0322266
145,0.0330048
146,0
147,0.0314484
148,0
149,0.0381317
150,0.0142975
151,0
152,0.0321045
153,0.0133514
154,0
155,0.0185089
156,0
157,0.0136261
158,0.0177765
159,0
160,0.00595093
161,0.0125122
162,0
163,0.0110168
164,0
165,0.00895691
166,0.00714111
167,0
168,0.00767517
169,0
170,0.00852966
171,0.00454712
172,0
173,0.0105743
174,0.00575256
175,0
176,0
177,0
178,0.00616455
179,0.00622559
180,0
181,0.00570679
182,0
183,0
184,0.0062561
185,0
186,0.00764465
187,0
188,0
189,0.00976562
190,0
191,0
192,0
193,0
194,0.0116272
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0.0107727
203,0
204,0
205,0
206,0
207,0
208,0.00717163
209,0
210,0
211,0.00616455
212,0
213,0
214,0
215,0
216,0
217,0
218,0.00488281
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0.00204468
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
