0,0.00160217
1,0.00402832
2,0.00390625
3,0.0022583
4,0.00270081
5,0.00357056
6,0.00352478
7,0.00413513
8,0.00465393
9,0.00523376
10,0
11,0.00570679
12,0.00598145
13,0
14,0.00613403
15,0.00657654
16,0
17,0.00762939
18,0
19,0.00772095
20,0
21,0.00794983
22,0
23,0.00752258
24,0
25,0.00779724
26,0
27,0.00831604
28,0
29,0.00804138
30,0
31,0
32,0.00868225
33,0
34,0.00852966
35,0
36,0.00868225
37,0
38,0.00872803
39,0
40,0.00894165
41,0
42,0
43,0.00823975
44,0
45,0.00831604
46,0
47,0.00854492
48,0
49,0.00889587
50,0
51,0.00778198
52,0
53,0.00814819
54,0
55,0.00791931
56,0
57,0.00764465
58,0
59,0.00714111
60,0
61,0.00648499
62,0.00668335
63,0
64,0.00642395
65,0
66,0.00654602
67,0.0059967
68,0
69,0.00621033
70,0.00524902
71,0
72,0.00588989
73,0.00514221
74,0.0058136
75,0
76,0.00479126
77,0.00479126
78,0.00506592
79,0.00491333
80,0
81,0.00457764
82,0.0045929
83,0.00436401
84,0.00422668
85,0.00410461
86,0.00401306
87,0.00410461
88,0.00352478
89,0.00364685
90,0.00382996
91,0.00376892
92,0.00360107
93,0.00686646
94,0.00318909
95,0.00346375
96,0.00337219
97,0.00332642
98,0.0032959
99,0.00631714
100,0.00286865
101,0.00288391
102,0.00575256
103,0.00292969
104,0.00535583
105,0.00257874
106,0.00497437
107,0.00267029
108,0.00538635
109,0.00245667
110,0.00526428
111,0.00248718
112,0.00544739
113,0.00282288
114,0.00553894
115,0.0027771
116,0.00497437
117,0.00242615
118,0.00445557
119,0.00418091
120,0.00436401
121,0.00416565
122,0.00418091
123,0.00219727
124,0.00386047
125,0.0057373
126,0.00335693
127,0.00315857
128,0.00395203
129,0.00524902
130,0.00328064
131,0.00454712
132,0.003479
133,0.00367737
134,0.00338745
135,0.00343323
136,0.00540161
137,0.00334167
138,0.00349426
139,0.00358582
140,0.00384521
141,0.00415039
142,0.00398254
143,0.00456238
144,0.00454712
145,0.00250244
146,0.00498962
147,0.00427246
148,0.00221252
149,0.00379944
150,0.00411987
151,0.00411987
152,0.00401306
153,0.0040741
154,0.00492859
155,0.00323486
156,0.00349426
157,0.00352478
158,0.00483704
159,0
160,0.00550842
161,0.00578308
162,0
163,0.00679016
164,0
165,0.00721741
166,0
167,0.00770569
168,0
169,0.00794983
170,0
171,0.00830078
172,0
173,0.00801086
174,0
175,0.00718689
176,0
177,0.00790405
178,0
179,0.00860596
180,0
181,0.00964355
182,0
183,0
184,0.0119781
185,0
186,0
187,0
188,0.0142975
189,0
190,0
191,0
192,0.0162201
193,0
194,0
195,0
196,0.0158844
197,0
198,0
199,0
200,0.0133514
201,0
202,0.0105743
203,0
204,0.00793457
205,0
206,0.00718689
207,0
208,0.00643921
209,0.00630188
210,0
211,0.00559998
212,0.00587463
213,0
214,0.00595093
215,0
216,0.00646973
217,0.00604248
218,0
219,0.00610352
220,0.00491333
221,0.00491333
222,0.00404358
223,0.00346375
224,0.00367737
225,0.00369263
226,0.00398254
227,0.00396729
228,0.00456238
229,0.00454712
230,0
231,0.00498962
232,0.00558472
233,0.00575256
234,0
235,0.00616455
236,0
237,0.00622559
238,0.00570679
239,0
240,0.0062561
241,0
242,0.00764465
243,0
244,0.00976562
245,0
246,0
247,0.0116272
248,0
249,0
250,0.0107727
251,0
252,0.00717163
253,0.00616455
254,0.00488281
255,0.00204468
