0,1
0.0078125,0.92388
0.015625,0.707107
0.0234375,0.382683
0.03125,6.12323e-17
0.0390625,-0.382683
0.046875,-0.707107
0.0546875,-0.92388
0.0625,-1
0.0703125,-0.92388
0.078125,-0.707107
0.0859375,-0.382683
0.09375,-1.83697e-16
0.101562,0.382683
0.109375,0.707107
0.117188,0.92388
0.125,1
0.132812,0.92388
0.140625,0.707107
0.148438,0.382683
0.15625,3.06162e-16
0.164062,-0.382683
0.171875,-0.707107
0.179688,-0.92388
0.1875,-1
0.195312,-0.92388
0.203125,-0.707107
0.210938,-0.382683
0.21875,-4.28626e-16
0.226562,0.382683
0.234375,0.707107
0.242188,0.92388
0.25,1
0.257812,0.92388
0.265625,0.707107
0.273438,0.382683
0.28125,5.51091e-16
0.289062,-0.382683
0.296875,-0.707107
0.304688,-0.92388
0.3125,-1
0.320312,-0.92388
0.328125,-0.707107
0.335938,-0.382683
0.34375,-2.44991e-15
0.351562,0.382683
0.359375,0.707107
0.367188,0.92388
0.375,1
0.382812,0.92388
0.390625,0.707107
0.398438,0.382683
0.40625,-9.80336e-16
0.414062,-0.382683
0.421875,-0.707107
0.429688,-0.92388
0.4375,-1
0.445312,-0.92388
0.453125,-0.707107
0.460938,-0.382683
0.46875,-2.69484e-15
0.476562,0.382683
0.484375,0.707107
0.492188,0.92388
0.5,1
0.507812,0.92388
0.515625,0.707107
0.523438,0.382683
0.53125,-7.35407e-16
0.539062,-0.382683
0.546875,-0.707107
0.554688,-0.92388
0.5625,-1
0.570312,-0.92388
0.578125,-0.707107
0.585938,-0.382683
0.59375,-2.93977e-15
0.601562,0.382683
0.609375,0.707107
0.617188,0.92388
0.625,1
0.632812,0.92388
0.640625,0.707107
0.648438,0.382683
0.65625,-4.90478e-16
0.664062,-0.382683
0.671875,-0.707107
0.679688,-0.92388
0.6875,-1
0.695312,-0.92388
0.703125,-0.707107
0.710938,-0.382683
0.71875,-3.1847e-15
0.726562,0.382683
0.734375,0.707107
0.742188,0.92388
0.75,1
0.757812,0.92388
0.765625,0.707107
0.773438,0.382683
0.78125,-2.45548e-16
0.789062,-0.382683
0.796875,-0.707107
0.804688,-0.92388
0.8125,-1
0.820312,-0.92388
0.828125,-0.707107
0.835938,-0.382683
0.84375,-3.42963e-15
0.851562,0.382683
0.859375,0.707107
0.867188,0.92388
0.875,1
0.882812,0.92388
0.890625,0.707107
0.898438,0.382683
0.90625,-6.18981e-19
0.914062,-0.382683
0.921875,-0.707107
0.929688,-0.92388
0.9375,-1
0.945312,-0.92388
0.953125,-0.707107
0.960938,-0.382683
0.96875,-3.67456e-15
0.976562,0.382683
0.984375,0.707107
0.992188,0.92388
